,id,hours,start,finish,rest,rosDay,rosLine
0,OFF,,,,False,1,1
0,OFF,,,,False,2,1
0,SPER109,5:50,06:59:00,12:49:00,False,3,1
0,SPEX112,6:04,06:00:00,12:04:00,True,4,1
0,SPE130,6:46,04:59:00,11:45:00,False,5,1
0,SPE130,6:46,04:59:00,11:45:00,False,6,1
0,SPE187,6:06,06:24:00,12:30:00,False,7,1
0,SPE103,6:00,06:24:00,12:24:00,False,8,1
0,SPE145,9:32,06:31:00,16:03:00,False,9,1
0,OFF,,,,False,10,1
0,OFF,,,,False,11,1
0,SPE160,8:51,13:30:00,22:21:00,False,12,1
0,SPE160,8:51,13:30:00,22:21:00,False,13,1
0,SPE203,7:28,13:50:00,21:18:00,False,14,1
0,SPE120,:39,14:42:00,22:21:00,False,15,1
0,SPE162,7:31,14:22:00,21:53:00,False,16,1
0,SPE166,7:59,15:21:00,23:20:00,False,17,1
0,SPE166,7:59,15:21:00,23:20:00,False,18,1
0,EDO,,,,False,19,1
0,OFF,,,,False,20,1
0,OFF,,,,False,21,1
0,OFF,,,,False,22,1
0,SPE142,7:14,06:19:00,13:33:00,False,23,1
0,SPE142,7:14,06:19:00,13:33:00,False,24,1
0,SPE141,8:06,06:07:00,14:13:00,False,25,1
0,SPE141,8:06,06:07:00,14:13:00,False,26,1
0,SPE134,6:47,05:31:00,12:18:00,False,27,1
0,OFF,,,,False,28,1
0,OFF,,,,False,1,2
0,SPER110,5:47,17:28:00,23:15:00,False,2,2
0,SPEX114,6:32,13:05:00,19:37:00,True,3,2
0,SPE151,7:13,11:56:00,19:09:00,False,4,2
0,SPE151,7:13,11:56:00,19:09:00,False,5,2
0,OFF,,,,False,6,2
0,SPE203,7:28,13:50:00,21:18:00,False,7,2
0,SPE117,6:00,13:30:00,19:30:00,False,8,2
0,SPE160,8:51,13:30:00,22:21:00,False,9,2
0,SPE160,8:51,13:30:00,22:21:00,False,10,2
0,SPE159,6:19,13:22:00,19:41:00,False,11,2
0,SPE159,6:19,13:22:00,19:41:00,False,12,2
0,OFF,,,,False,13,2
0,OFF,,,,False,14,2
0,OFF,,,,False,15,2
0,OFF,,,,False,16,2
0,EDO,,,,False,17,2
0,SPE130,6:46,04:59:00,11:45:00,False,18,2
0,SPE130,6:46,04:59:00,11:45:00,False,19,2
0,SPE130,6:46,04:59:00,11:45:00,False,20,2
0,SPE187,6:06,06:24:00,12:30:00,False,21,2
0,SPE103,6:00,06:24:00,12:24:00,False,22,2
0,OFF,,,,False,23,2
0,OFF,,,,False,24,2
0,SPE148,9:23,11:24:00,20:47:00,False,25,2
0,SPE169,6:01,15:32:00,21:33:00,False,26,2
0,SPE168,8:25,15:28:00,23:53:00,False,27,2
0,SPE205,8:38,15:32:00,00:10:00,False,28,2
0,SPER103,5:44,18:02:00,23:46:00,False,1,3
0,SPEX114,6:32,13:05:00,19:37:00,True,2,3
0,OFF,,,,False,3,3
0,SPE154,8:18,12:39:00,20:57:00,False,4,3
0,SPE154,8:18,12:39:00,20:57:00,False,5,3
0,SPE154,8:18,12:39:00,20:57:00,False,6,3
0,OFF,,,,False,7,3
0,OFF,,,,False,8,3
0,SPE174,7:48,16:15:00,00:03:00,False,9,3
0,SPE174,7:48,16:15:00,00:03:00,False,10,3
0,SPE174,7:48,16:15:00,00:03:00,False,11,3
0,SPE177,6:06,16:23:00,22:29:00,False,12,3
0,SPE177,6:06,16:23:00,22:29:00,False,13,3
0,OFF,,,,False,14,3
0,OFF,,,,False,15,3
0,EDO,,,,False,16,3
0,OFF,,,,False,17,3
0,SPE131,7:48,05:09:00,12:57:00,False,18,3
0,SPE131,7:48,05:09:00,12:57:00,False,19,3
0,SPE131,7:48,05:09:00,12:57:00,False,20,3
0,SPE188,6:30,06:28:00,12:58:00,False,21,3
0,SPE107,6:58,07:20:00,14:18:00,False,22,3
0,SPE141,8:06,06:07:00,14:13:00,False,23,3
0,SPE141,8:06,06:07:00,14:13:00,False,24,3
0,OFF,,,,False,25,3
0,OFF,,,,False,26,3
0,SPE143,9:08,06:21:00,15:29:00,False,27,3
0,SPER115,5:50,06:59:00,12:49:00,False,28,3
0,SPEX104,6:06,06:00:00,12:06:00,True,1,4
0,OFF,,,,False,2,4
0,SPE157,6:00,13:15:00,19:15:00,False,3,4
0,SPE157,6:00,13:15:00,19:15:00,False,4,4
0,SPE159,6:19,13:22:00,19:41:00,False,5,4
0,SPE157,6:00,13:15:00,19:15:00,False,6,4
0,OFF,,,,False,7,4
0,OFF,,,,False,8,4
0,SPE158,9:09,13:16:00,22:25:00,False,9,4
0,SPE158,9:09,13:16:00,22:25:00,False,10,4
0,SPE160,8:51,13:30:00,22:21:00,False,11,4
0,OFF,,,,False,12,4
0,SPE174,7:48,16:15:00,00:03:00,False,13,4
0,SPE205,8:38,15:32:00,00:10:00,False,14,4
0,SPE124,:30,16:02:00,00:32:00,False,15,4
0,SPE180,7:42,16:35:00,00:17:00,False,16,4
0,SPE180,7:42,16:35:00,00:17:00,False,17,4
0,SPE177,6:06,16:23:00,22:29:00,False,18,4
0,EDO,,,,False,19,4
0,OFF,,,,False,20,4
0,OFF,,,,False,21,4
0,OFF,,,,False,22,4
0,OFF,,,,False,23,4
0,SPE146,9:38,06:37:00,16:15:00,False,24,4
0,SPE144,7:25,06:26:00,13:51:00,False,25,4
0,SPE144,7:25,06:26:00,13:51:00,False,26,4
0,SPER109,5:50,06:59:00,12:49:00,False,27,4
0,SPEX119,6:06,06:00:00,12:06:00,True,28,4
0,OFF,,,,False,1,5
0,SPE142,7:14,06:19:00,13:33:00,False,2,5
0,SPE142,7:14,06:19:00,13:33:00,False,3,5
0,SPE141,8:06,06:07:00,14:13:00,False,4,5
0,SPE141,8:06,06:07:00,14:13:00,False,5,5
0,SPE146,9:38,06:37:00,16:15:00,False,6,5
0,OFF,,,,False,7,5
0,OFF,,,,False,8,5
0,SPE156,7:38,13:02:00,20:40:00,False,9,5
0,SPE157,6:00,13:15:00,19:15:00,False,10,5
0,SPE157,6:00,13:15:00,19:15:00,False,11,5
0,OFF,,,,False,12,5
0,SPE163,7:02,14:50:00,21:52:00,False,13,5
0,SPE204,6:55,14:50:00,21:45:00,False,14,5
0,SPE121,:55,14:50:00,21:45:00,False,15,5
0,SPE163,7:02,14:50:00,21:52:00,False,16,5
0,SPE163,7:02,14:50:00,21:52:00,False,17,5
0,OFF,,,,False,18,5
0,SPE166,7:59,15:21:00,23:20:00,False,19,5
0,SPE166,7:59,15:21:00,23:20:00,False,20,5
0,OFF,,,,False,21,5
0,OFF,,,,False,22,5
0,EDO,,,,False,23,5
0,SPE181,8:22,17:08:00,01:30:00,False,24,5
0,SPE181,8:22,17:08:00,01:30:00,False,25,5
0,SPER110,5:47,17:28:00,23:15:00,False,26,5
0,SPEX114,6:32,13:05:00,19:37:00,True,27,5
0,OFF,,,,False,28,5
0,OFF,,,,False,1,6
0,SPE138,7:54,05:51:00,13:45:00,False,2,6
0,SPE138,7:54,05:51:00,13:45:00,False,3,6
0,SPE144,7:25,06:26:00,13:51:00,False,4,6
0,OFF,,,,False,5,6
0,SPE145,9:32,06:31:00,16:03:00,False,6,6
0,SPE182,7:18,06:00:00,13:18:00,False,7,6
0,SPE105,8:57,06:44:00,15:41:00,False,8,6
0,OFF,,,,False,9,6
0,OFF,,,,False,10,6
0,SPE135,6:00,05:31:00,11:31:00,False,11,6
0,SPE135,6:00,05:31:00,11:31:00,False,12,6
0,SPE135,6:00,05:31:00,11:31:00,False,13,6
0,SPE191,8:58,06:55:00,15:53:00,False,14,6
0,SPE108,:42,07:40:00,14:22:00,False,15,6
0,SPE146,9:38,06:37:00,16:15:00,False,16,6
0,OFF,,,,False,17,6
0,EDO,,,,False,18,6
0,SPE164,7:27,15:02:00,22:29:00,False,19,6
0,SPE164,7:27,15:02:00,22:29:00,False,20,6
0,OFF,,,,False,21,6
0,OFF,,,,False,22,6
0,SPE178,7:42,16:27:00,01:20:00,False,23,6
0,SPE178,7:42,16:27:00,01:20:00,False,24,6
0,SPER110,5:47,17:28:00,23:15:00,False,25,6
0,SPEX114,6:32,13:05:00,19:37:00,True,26,6
0,SPE155,9:49,12:50:00,22:39:00,False,27,6
0,OFF,,,,False,28,6
0,OFF,,,,False,1,7
0,SPE151,7:13,11:56:00,19:09:00,False,2,7
0,SPE153,8:55,12:32:00,21:27:00,False,3,7
0,SPE153,8:55,12:32:00,21:27:00,False,4,7
0,SPE157,6:00,13:15:00,19:15:00,False,5,7
0,SPE151,7:13,11:56:00,19:09:00,False,6,7
0,OFF,,,,False,7,7
0,OFF,,,,False,8,7
0,SPE180,7:42,16:35:00,00:17:00,False,9,7
0,SPE180,7:42,16:35:00,00:17:00,False,10,7
0,SPE172,7:25,15:56:00,23:21:00,False,11,7
0,OFF,,,,False,12,7
0,SPE167,6:17,15:26:00,21:43:00,False,13,7
0,SPE207,6:00,16:21:00,22:21:00,False,14,7
0,SPE125,:00,16:21:00,22:21:00,False,15,7
0,SPE178,7:42,16:27:00,01:20:00,False,16,7
0,SPE178,7:42,16:27:00,01:20:00,False,17,7
0,SPE176,6:00,16:21:00,22:21:00,False,18,7
0,EDO,,,,False,19,7
0,OFF,,,,False,20,7
0,OFF,,,,False,21,7
0,OFF,,,,False,22,7
0,OFF,,,,False,23,7
0,SPER109,5:50,06:59:00,12:49:00,False,24,7
0,SPEX112,6:04,06:00:00,12:04:00,True,25,7
0,SPE146,9:38,06:37:00,16:15:00,False,26,7
0,SPE146,9:38,06:37:00,16:15:00,False,27,7
0,SPE189,6:00,06:32:00,12:32:00,False,28,7
0,SPE102,6:32,06:19:00,12:51:00,False,1,8
0,SPE128,8:23,04:52:00,13:15:00,False,2,8
0,OFF,,,,False,3,8
0,SPE139,8:01,05:54:00,13:55:00,False,4,8
0,SPE139,8:01,05:54:00,13:55:00,False,5,8
0,SPE138,7:54,05:51:00,13:45:00,False,6,8
0,OFF,,,,False,7,8
0,OFF,,,,False,8,8
0,OFF,,,,False,9,8
0,SPE163,7:02,14:50:00,21:52:00,False,10,8
0,SPE165,6:22,15:21:00,21:43:00,False,11,8
0,SPE167,6:17,15:26:00,21:43:00,False,12,8
0,SPE153,8:55,12:32:00,21:27:00,False,13,8
0,SPE200,6:52,12:32:00,19:24:00,False,14,8
0,SPE116,:00,12:32:00,20:32:00,False,15,8
0,SPE179,7:29,16:30:00,23:59:00,False,16,8
0,EDO,,,,False,17,8
0,OFF,,,,False,18,8
0,SPE151,7:13,11:56:00,19:09:00,False,19,8
0,SPE151,7:13,11:56:00,19:09:00,False,20,8
0,OFF,,,,False,21,8
0,OFF,,,,False,22,8
0,SPER109,5:50,06:59:00,12:49:00,False,23,8
0,SPEX112,6:04,06:00:00,12:04:00,True,24,8
0,SPE143,9:08,06:21:00,15:29:00,False,25,8
0,SPE143,9:08,06:21:00,15:29:00,False,26,8
0,SPE140,6:00,05:57:00,11:57:00,False,27,8
0,OFF,,,,False,28,8
0,OFF,,,,False,1,9
0,SPE139,8:01,05:54:00,13:55:00,False,2,9
0,SPE139,8:01,05:54:00,13:55:00,False,3,9
0,SPE140,6:00,05:57:00,11:57:00,False,4,9
0,SPE140,6:00,05:57:00,11:57:00,False,5,9
0,OFF,,,,False,6,9
0,SPE195,9:40,09:32:00,19:12:00,False,7,9
0,SPE110,7:18,08:35:00,15:53:00,False,8,9
0,SPE150,7:29,11:55:00,19:24:00,False,9,9
0,SPE150,7:29,11:55:00,19:24:00,False,10,9
0,OFF,,,,False,11,9
0,SPE152,7:59,12:22:00,20:21:00,False,12,9
0,SPE152,7:59,12:22:00,20:21:00,False,13,9
0,OFF,,,,False,14,9
0,OFF,,,,False,15,9
0,OFF,,,,False,16,9
0,EDO,,,,False,17,9
0,SPE168,8:25,15:28:00,23:53:00,False,18,9
0,SPE168,8:25,15:28:00,23:53:00,False,19,9
0,SPE168,8:25,15:28:00,23:53:00,False,20,9
0,SPE205,8:38,15:32:00,00:10:00,False,21,9
0,SPER103,5:44,18:02:00,23:46:00,False,22,9
0,SPEX114,6:32,13:05:00,19:37:00,True,23,9
0,OFF,,,,False,24,9
0,SPE152,7:59,12:22:00,20:21:00,False,25,9
0,SPE152,7:59,12:22:00,20:21:00,False,26,9
0,SPE152,7:59,12:22:00,20:21:00,False,27,9
0,OFF,,,,False,28,9
0,OFF,,,,False,1,10
0,SPE156,7:38,13:02:00,20:40:00,False,2,10
0,SPE156,7:38,13:02:00,20:40:00,False,3,10
0,SPE159,6:19,13:22:00,19:41:00,False,4,10
0,OFF,,,,False,5,10
0,SPE159,6:19,13:22:00,19:41:00,False,6,10
0,SPE202,8:49,13:22:00,22:11:00,False,7,10
0,SPE118,8:49,13:32:00,22:21:00,False,8,10
0,SPE159,6:19,13:22:00,19:41:00,False,9,10
0,SPE155,9:49,12:50:00,22:39:00,False,10,10
0,SPE163,7:02,14:50:00,21:52:00,False,11,10
0,SPE163,7:02,14:50:00,21:52:00,False,12,10
0,OFF,,,,False,13,10
0,OFF,,,,False,14,10
0,OFF,,,,False,15,10
0,OFF,,,,False,16,10
0,EDO,,,,False,17,10
0,SPE139,8:01,05:54:00,13:55:00,False,18,10
0,SPE139,8:01,05:54:00,13:55:00,False,19,10
0,SPE138,7:54,05:51:00,13:45:00,False,20,10
0,SPER116,5:55,06:54:00,12:49:00,False,21,10
0,SPEX105,6:06,06:00:00,12:06:00,True,22,10
0,SPE128,8:23,04:52:00,13:15:00,False,23,10
0,OFF,,,,False,24,10
0,SPE126,6:00,04:14:00,10:14:00,False,25,10
0,SPE128,8:23,04:52:00,13:15:00,False,26,10
0,SPE128,8:23,04:52:00,13:15:00,False,27,10
0,OFF,,,,False,28,10
0,OFF,,,,False,1,11
0,SPE164,7:27,15:02:00,22:29:00,False,2,11
0,SPE164,7:27,15:02:00,22:29:00,False,3,11
0,SPE155,9:49,12:50:00,22:39:00,False,4,11
0,OFF,,,,False,5,11
0,SPE160,8:51,13:30:00,22:21:00,False,6,11
0,SPE204,6:55,14:50:00,21:45:00,False,7,11
0,SPE121,6:55,14:50:00,21:45:00,False,8,11
0,SPE163,7:02,14:50:00,21:52:00,False,9,11
0,SPE162,7:31,14:22:00,21:53:00,False,10,11
0,SPE162,7:31,14:22:00,21:53:00,False,11,11
0,SPE157,6:00,13:15:00,19:15:00,False,12,11
0,OFF,,,,False,13,11
0,OFF,,,,False,14,11
0,OFF,,,,False,15,11
0,OFF,,,,False,16,11
0,EDO,,,,False,17,11
0,SPE141,8:06,06:07:00,14:13:00,False,18,11
0,SPE141,8:06,06:07:00,14:13:00,False,19,11
0,SPE141,8:06,06:07:00,14:13:00,False,20,11
0,SPER115,5:50,06:59:00,12:49:00,False,21,11
0,SPEX104,6:06,06:00:00,12:06:00,True,22,11
0,SPE126,6:00,04:14:00,10:14:00,False,23,11
0,SPE126,6:00,04:14:00,10:14:00,False,24,11
0,OFF,,,,False,25,11
0,SPE145,9:32,06:31:00,16:03:00,False,26,11
0,SPE141,8:06,06:07:00,14:13:00,False,27,11
0,OFF,,,,False,28,11
0,OFF,,,,False,1,12
0,SPE162,7:31,14:22:00,21:53:00,False,2,12
0,SPE162,7:31,14:22:00,21:53:00,False,3,12
0,SPE160,8:51,13:30:00,22:21:00,False,4,12
0,SPE160,8:51,13:30:00,22:21:00,False,5,12
0,OFF,,,,False,6,12
0,SPE205,8:38,15:32:00,00:10:00,False,7,12
0,SPE124,8:30,16:02:00,00:32:00,False,8,12
0,SPE167,6:17,15:26:00,21:43:00,False,9,12
0,SPE167,6:17,15:26:00,21:43:00,False,10,12
0,SPE167,6:17,15:26:00,21:43:00,False,11,12
0,SPE165,6:22,15:21:00,21:43:00,False,12,12
0,OFF,,,,False,13,12
0,OFF,,,,False,14,12
0,OFF,,,,False,15,12
0,OFF,,,,False,16,12
0,EDO,,,,False,17,12
0,SPE137,8:34,05:44:00,14:18:00,False,18,12
0,SPE137,8:34,05:44:00,14:18:00,False,19,12
0,SPER108,6:11,06:54:00,13:05:00,False,20,12
0,SPEX120,6:06,06:00:00,12:06:00,True,21,12
0,OFF,,,,False,22,12
0,OFF,,,,False,23,12
0,SPE127,6:06,04:39:00,10:45:00,False,24,12
0,SPE127,6:06,04:39:00,10:45:00,False,25,12
0,SPE129,6:00,04:52:00,10:52:00,False,26,12
0,SPE129,6:00,04:52:00,10:52:00,False,27,12
0,SPE185,9:50,06:14:00,16:04:00,False,28,12
0,SPE107,6:58,07:20:00,14:18:00,False,1,13
0,OFF,,,,False,2,13
0,SPE159,6:19,13:22:00,19:41:00,False,3,13
0,SPE150,7:29,11:55:00,19:24:00,False,4,13
0,SPE150,7:29,11:55:00,19:24:00,False,5,13
0,SPE152,7:59,12:22:00,20:21:00,False,6,13
0,OFF,,,,False,7,13
0,OFF,,,,False,8,13
0,SPE173,8:45,16:12:00,00:57:00,False,9,13
0,SPE173,8:45,16:12:00,00:57:00,False,10,13
0,SPE171,6:34,15:43:00,22:17:00,False,11,13
0,OFF,,,,False,12,13
0,SPE180,7:42,16:35:00,00:17:00,False,13,13
0,SPE209,6:04,16:32:00,22:36:00,False,14,13
0,SPE123,:37,15:56:00,23:33:00,False,15,13
0,SPE158,9:09,13:16:00,22:25:00,False,16,13
0,SPE158,9:09,13:16:00,22:25:00,False,17,13
0,OFF,,,,False,18,13
0,SPER110,5:47,17:28:00,23:15:00,False,19,13
0,SPEX114,6:32,13:05:00,19:37:00,True,20,13
0,OFF,,,,False,21,13
0,OFF,,,,False,22,13
0,SPE149,7:50,11:42:00,19:32:00,False,23,13
0,SPE149,7:50,11:42:00,19:32:00,False,24,13
0,EDO,,,,False,25,13
0,OFF,,,,False,26,13
0,SPE132,7:43,05:14:00,12:57:00,False,27,13
0,SPE184,4:23,06:13:00,10:36:00,False,28,13
0,SPE104,9:09,06:44:00,15:53:00,False,1,14
0,SPE140,6:00,05:57:00,11:57:00,False,2,14
0,SPE140,6:00,05:57:00,11:57:00,False,3,14
0,OFF,,,,False,4,14
0,OFF,,,,False,5,14
0,SPE140,6:00,05:57:00,11:57:00,False,6,14
0,SPE183,9:49,06:09:00,15:58:00,False,7,14
0,SPE100,8:02,06:09:00,14:11:00,False,8,14
0,SPE130,6:46,04:59:00,11:45:00,False,9,14
0,SPE130,6:46,04:59:00,11:45:00,False,10,14
0,SPE129,6:00,04:52:00,10:52:00,False,11,14
0,SPE129,6:00,04:52:00,10:52:00,False,12,14
0,OFF,,,,False,13,14
0,OFF,,,,False,14,14
0,OFF,,,,False,15,14
0,OFF,,,,False,16,14
0,EDO,,,,False,17,14
0,SPER110,5:47,17:28:00,23:15:00,False,18,14
0,SPEX114,6:32,13:05:00,19:37:00,True,19,14
0,SPE160,8:51,13:30:00,22:21:00,False,20,14
0,SPE203,7:28,13:50:00,21:18:00,False,21,14
0,SPE117,6:00,13:30:00,19:30:00,False,22,14
0,SPE160,8:51,13:30:00,22:21:00,False,23,14
0,OFF,,,,False,24,14
0,SPE175,9:16,16:21:00,01:37:00,False,25,14
0,SPE175,9:16,16:21:00,01:37:00,False,26,14
0,SPE167,6:17,15:26:00,21:43:00,False,27,14
0,OFF,,,,False,28,14
0,OFF,,,,False,1,15
0,OFF,,,,False,2,15
0,SPE148,9:23,11:24:00,20:47:00,False,3,15
0,SPE152,7:59,12:22:00,20:21:00,False,4,15
0,SPE152,7:59,12:22:00,20:21:00,False,5,15
0,SPE150,7:29,11:55:00,19:24:00,False,6,15
0,SPE197,6:28,10:50:00,17:18:00,False,7,15
0,OFF,,,,False,8,15
0,SPE147,6:36,06:42:00,13:18:00,False,9,15
0,SPE147,6:36,06:42:00,13:18:00,False,10,15
0,SPE145,9:32,06:31:00,16:03:00,False,11,15
0,OFF,,,,False,12,15
0,SPE134,6:47,05:31:00,12:18:00,False,13,15
0,SPE187,6:06,06:24:00,12:30:00,False,14,15
0,SPE101,:50,06:14:00,16:04:00,False,15,15
0,SPE143,9:08,06:21:00,15:29:00,False,16,15
0,SPER109,5:50,06:59:00,12:49:00,False,17,15
0,SPEX112,6:04,06:00:00,12:04:00,True,18,15
0,SPE146,9:38,06:37:00,16:15:00,False,19,15
0,OFF,,,,False,20,15
0,OFF,,,,False,21,15
0,OFF,,,,False,22,15
0,OFF,,,,False,23,15
0,EDO,,,,False,24,15
0,SPE174,7:48,16:15:00,00:03:00,False,25,15
0,SPE174,7:48,16:15:00,00:03:00,False,26,15
0,SPE174,7:48,16:15:00,00:03:00,False,27,15
0,SPE207,6:00,16:21:00,22:21:00,False,28,15
0,SPE119,8:58,14:32:00,23:30:00,False,1,16
0,SPE166,7:59,15:21:00,23:20:00,False,2,16
0,SPE166,7:59,15:21:00,23:20:00,False,3,16
0,OFF,,,,False,4,16
0,SPE163,7:02,14:50:00,21:52:00,False,5,16
0,SPE163,7:02,14:50:00,21:52:00,False,6,16
0,OFF,,,,False,7,16
0,OFF,,,,False,8,16
0,SPE170,7:58,15:39:00,23:37:00,False,9,16
0,SPE170,7:58,15:39:00,23:37:00,False,10,16
0,SPE176,6:00,16:21:00,22:21:00,False,11,16
0,SPE176,6:00,16:21:00,22:21:00,False,12,16
0,SPE176,6:00,16:21:00,22:21:00,False,13,16
0,OFF,,,,False,14,16
0,OFF,,,,False,15,16
0,SPER109,5:50,06:59:00,12:49:00,False,16,16
0,SPEX112,6:04,06:00:00,12:04:00,True,17,16
0,SPE140,6:00,05:57:00,11:57:00,False,18,16
0,SPE140,6:00,05:57:00,11:57:00,False,19,16
0,SPE146,9:38,06:37:00,16:15:00,False,20,16
0,OFF,,,,False,21,16
0,OFF,,,,False,22,16
0,OFF,,,,False,23,16
0,EDO,,,,False,24,16
0,SPE131,7:48,05:09:00,12:57:00,False,25,16
0,SPE131,7:48,05:09:00,12:57:00,False,26,16
0,SPE131,7:48,05:09:00,12:57:00,False,27,16
0,SPE183,9:49,06:09:00,15:58:00,False,28,16
0,SPE100,8:02,06:09:00,14:11:00,False,1,17
0,SPE144,7:25,06:26:00,13:51:00,False,2,17
0,OFF,,,,False,3,17
0,SPE148,9:23,11:24:00,20:47:00,False,4,17
0,SPE169,6:01,15:32:00,21:33:00,False,5,17
0,SPE161,7:52,13:35:00,21:27:00,False,6,17
0,OFF,,,,False,7,17
0,OFF,,,,False,8,17
0,SPE164,7:27,15:02:00,22:29:00,False,9,17
0,SPE164,7:27,15:02:00,22:29:00,False,10,17
0,OFF,,,,False,11,17
0,SPE171,6:34,15:43:00,22:17:00,False,12,17
0,SPE171,6:34,15:43:00,22:17:00,False,13,17
0,SPE201,6:00,12:58:00,18:58:00,False,14,17
0,SPER102,:54,17:16:00,23:10:00,False,15,17
0,SPEX113,6:00,11:56:00,17:56:00,True,16,17
0,SPE148,9:23,11:24:00,20:47:00,False,17,17
0,SPE153,8:55,12:32:00,21:27:00,False,18,17
0,OFF,,,,False,19,17
0,EDO,,,,False,20,17
0,OFF,,,,False,21,17
0,OFF,,,,False,22,17
0,SPE151,7:13,11:56:00,19:09:00,False,23,17
0,SPE148,9:23,11:24:00,20:47:00,False,24,17
0,OFF,,,,False,25,17
0,SPE150,7:29,11:55:00,19:24:00,False,26,17
0,SPE150,7:29,11:55:00,19:24:00,False,27,17
0,SPE197,6:28,10:50:00,17:18:00,False,28,17
0,SPE115,6:58,12:30:00,19:28:00,False,1,18
0,SPE154,8:18,12:39:00,20:57:00,False,2,18
0,SPE154,8:18,12:39:00,20:57:00,False,3,18
0,OFF,,,,False,4,18
0,SPE164,7:27,15:02:00,22:29:00,False,5,18
0,SPE164,7:27,15:02:00,22:29:00,False,6,18
0,OFF,,,,False,7,18
0,OFF,,,,False,8,18
0,SPE171,6:34,15:43:00,22:17:00,False,9,18
0,SPE171,6:34,15:43:00,22:17:00,False,10,18
0,OFF,,,,False,11,18
0,SPE181,8:22,17:08:00,01:30:00,False,12,18
0,SPE181,8:22,17:08:00,01:30:00,False,13,18
0,SPER117,5:54,17:16:00,23:10:00,False,14,18
0,SPEX106,:20,11:56:00,17:16:00,True,15,18
0,SPE151,7:13,11:56:00,19:09:00,False,16,18
0,OFF,,,,False,17,18
0,OFF,,,,False,18,18
0,EDO,,,,False,19,18
0,SPE147,6:36,06:42:00,13:18:00,False,20,18
0,SPE190,9:50,06:42:00,16:32:00,False,21,18
0,SPE109,6:26,08:32:00,14:58:00,False,22,18
0,SPE146,9:38,06:37:00,16:15:00,False,23,18
0,SPE138,7:54,05:51:00,13:45:00,False,24,18
0,SPE134,6:47,05:31:00,12:18:00,False,25,18
0,SPE134,6:47,05:31:00,12:18:00,False,26,18
0,OFF,,,,False,27,18
0,OFF,,,,False,28,18
0,OFF,,,,False,1,19
0,SPE127,6:06,04:39:00,10:45:00,False,2,19
0,SPE127,6:06,04:39:00,10:45:00,False,3,19
0,SPE127,6:06,04:39:00,10:45:00,False,4,19
0,SPE128,8:23,04:52:00,13:15:00,False,5,19
0,SPE128,8:23,04:52:00,13:15:00,False,6,19
0,OFF,,,,False,7,19
0,OFF,,,,False,8,19
0,OFF,,,,False,9,19
0,EDO,,,,False,10,19
0,SPE158,9:09,13:16:00,22:25:00,False,11,19
0,SPE158,9:09,13:16:00,22:25:00,False,12,19
0,SPE161,7:52,13:35:00,21:27:00,False,13,19
0,SPER118,5:44,18:02:00,23:46:00,False,14,19
0,SPEX107,:42,16:06:00,21:48:00,True,15,19
0,SPE148,9:23,11:24:00,20:47:00,False,16,19
0,OFF,,,,False,17,19
0,SPE163,7:02,14:50:00,21:52:00,False,18,19
0,SPE163,7:02,14:50:00,21:52:00,False,19,19
0,SPE161,7:52,13:35:00,21:27:00,False,20,19
0,OFF,,,,False,21,19
0,OFF,,,,False,22,19
0,SPE159,6:19,13:22:00,19:41:00,False,23,19
0,SPE159,6:19,13:22:00,19:41:00,False,24,19
0,OFF,,,,False,25,19
0,SPE154,8:18,12:39:00,20:57:00,False,26,19
0,SPE154,8:18,12:39:00,20:57:00,False,27,19
0,SPE202,8:49,13:22:00,22:11:00,False,28,19
0,SPE118,8:49,13:32:00,22:21:00,False,1,20
0,SPE159,6:19,13:22:00,19:41:00,False,2,20
0,OFF,,,,False,3,20
0,SPE149,7:50,11:42:00,19:32:00,False,4,20
0,SPE149,7:50,11:42:00,19:32:00,False,5,20
0,SPE148,9:23,11:24:00,20:47:00,False,6,20
0,OFF,,,,False,7,20
0,OFF,,,,False,8,20
0,SPE129,6:00,04:52:00,10:52:00,False,9,20
0,SPE129,6:00,04:52:00,10:52:00,False,10,20
0,OFF,,,,False,11,20
0,SPE145,9:32,06:31:00,16:03:00,False,12,20
0,SPER108,6:11,06:54:00,13:05:00,False,13,20
0,SPEX120,6:06,06:00:00,12:06:00,True,14,20
0,OFF,,,,False,15,20
0,SPE132,7:43,05:14:00,12:57:00,False,16,20
0,SPE132,7:43,05:14:00,12:57:00,False,17,20
0,SPE132,7:43,05:14:00,12:57:00,False,18,20
0,OFF,,,,False,19,20
0,SPE137,8:34,05:44:00,14:18:00,False,20,20
0,SPE193,6:58,07:20:00,14:18:00,False,21,20
0,SPE108,6:42,07:40:00,14:22:00,False,22,20
0,SPE143,9:08,06:21:00,15:29:00,False,23,20
0,SPE143,9:08,06:21:00,15:29:00,False,24,20
0,SPE133,6:00,05:17:00,11:17:00,False,25,20
0,EDO,,,,False,26,20
0,OFF,,,,False,27,20
0,OFF,,,,False,28,20
0,OFF,,,,False,1,21
0,OFF,,,,False,2,21
0,EDO,,,,False,3,21
0,SPE173,8:45,16:12:00,00:57:00,False,4,21
0,SPE173,8:45,16:12:00,00:57:00,False,5,21
0,SPE174,7:48,16:15:00,00:03:00,False,6,21
0,SPE207,6:00,16:21:00,22:21:00,False,7,21
0,SPE125,6:00,16:21:00,22:21:00,False,8,21
0,SPE168,8:25,15:28:00,23:53:00,False,9,21
0,OFF,,,,False,10,21
